Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
08.01.2017;11:00;12:00;4.779,75;1.162,5;23,75;669,5;965,5;187;7.873,5;17.893;14.078,5;3.874,25;3.106,25;7.074,5
08.01.2017;12:00;13:00;4.788,25;1.132,5;20,5;543;1.113,25;187;7.805,25;17.901;14.130;3.830,75;1.198,25;7.382,25
08.01.2017;13:00;14:00;4.777;1.148,25;31,75;405;1.016;187;7.780;17.907,75;14.092,25;3.833,75;820;7.188,25
08.01.2017;14:00;15:00;4.771;1.144;34,75;263,25;710,25;187;7.736,75;17.913,25;14.087,75;3.930,75;639;7.126,5
08.01.2017;15:00;16:00;4.780;1.151,5;28;206,75;279,25;187;7.733,75;17.905,25;14.093,75;4.055,5;874,25;7.051
08.01.2017;16:00;17:00;4.787;1.137,5;48,75;168;25,25;188;7.722,75;17.895,75;14.138,75;4.324,25;1.579,75;7.089,5
08.01.2017;17:00;18:00;4.789,25;1.166,25;123,25;178;0;190;7.718,5;17.898,75;14.134;4.345,25;3.732,25;7.010,25
08.01.2017;18:00;19:00;4.805;1.164,5;166,5;277;0;190;7.720,5;17.857,75;14.135,75;4.296,75;4.058,75;7.347,5
08.01.2017;19:00;20:00;4.813,75;1.148,75;209,75;424;0;190;7.724,75;17.916;14.158,5;4.222,5;2.392,5;7.950,75
08.01.2017;20:00;21:00;4.808,5;1.174,75;316;580,5;0;190;7.723,25;17.912,5;14.338,5;4.160;1.548,75;7.938,75
08.01.2017;21:00;22:00;4.783,25;1.132,75;361,75;798,5;0;190;7.722,25;17.888,5;14.164,5;4.101,25;440,5;7.797,5
08.01.2017;22:00;23:00;4.753,25;1.121;405,25;833;0;189,25;7.724;17.883,75;14.006,25;3.902,5;903,5;7.640
08.01.2017;23:00;00:00;4.742,25;1.101,25;539,5;949,5;0;190;7.710,5;17.821,5;13.350,75;3.620,25;525,25;7.412,25
09.01.2017;00:00;01:00;4.725,25;1.106;711,5;1.105,25;0;188,25;7.703,5;18.263,5;11.765,25;3.449;143,25;6.882,75
09.01.2017;01:00;02:00;4.687;1.119,75;900,25;1.192,25;0;187;7.715;18.068,25;11.410;3.429,75;135;7.145,25
09.01.2017;02:00;03:00;4.688,25;1.134;948,25;1.316,25;0;187;7.718,5;17.863;11.509,75;3.519,25;107;7.165,25
09.01.2017;03:00;04:00;4.684,5;1.131;1.196,75;1.388,5;0;187;7.716,5;17.864,5;11.707;3.635,75;307,25;7.480
09.01.2017;04:00;05:00;4.687;1.120,5;1.509,75;1.568,25;0;187;7.709;17.869,75;11.728,5;3.868,75;285,75;7.867,25
09.01.2017;05:00;06:00;4.699,25;1.131,75;1.659,25;1.804,25;0;187,25;7.710,25;17.909,75;12.604,25;4.338,5;347;7.656,5
09.01.2017;06:00;07:00;4.706;1.146,25;1.771,5;1.997;0;189;7.712,75;17.913,5;14.178,25;5.068,75;999,5;8.903,5
09.01.2017;07:00;08:00;4.736,5;1.179,75;2.103;2.300;0;189;7.706,25;17.675,5;14.969,5;6.133,25;3.354,25;9.791,75
09.01.2017;08:00;09:00;4.734,5;1.215,5;2.457,5;2.727;34,25;189;7.706,5;17.573;15.032;6.955,5;3.293,25;10.007,25
09.01.2017;09:00;10:00;4.724,5;1.132,5;2.593,75;3.034,5;322,5;189;7.704,25;17.624,75;15.046,5;6.986,5;3.486,75;9.678,5
09.01.2017;10:00;11:00;4.700,5;1.143,75;2.614;3.043,25;819,25;189;7.708,5;17.609;14.903;7.137,5;3.989,75;9.601,5
09.01.2017;11:00;12:00;4.728;1.172,25;2.516,75;3.174;1.346;189,25;7.699,25;17.555,5;14.951,5;7.248;3.608,25;9.660,25
09.01.2017;12:00;13:00;4.756,75;1.160,25;2.596;3.276,5;1.640,25;190,75;7.709,5;17.535;14.943;7.202;2.417,75;9.994,25
09.01.2017;13:00;14:00;4.752,75;1.162,75;2.548,75;3.635;1.491;191;7.704,25;17.274,5;14.966,5;7.139;1.974;9.761,75
09.01.2017;14:00;15:00;4.759;1.165;2.504,75;3.936;1.022,75;191;7.708,25;17.275,25;14.551,5;7.326,75;1.647,5;9.206
09.01.2017;15:00;16:00;4.773,5;1.146,75;2.570,25;4.593;357,25;191;7.703,75;17.307,75;14.553,75;7.412,5;1.487;9.086,5
09.01.2017;16:00;17:00;4.785,25;1.162,5;2.679;6.024,25;38;191,75;7.666,75;17.376;14.026,75;7.659;1.718;9.190
09.01.2017;17:00;18:00;4.786;1.272,5;2.885;7.315,25;0;192;7.665,25;17.343,75;13.830,5;8.069,25;3.587;9.431,5
09.01.2017;18:00;19:00;4.796;1.206,5;3.085;8.429,5;0;190,25;7.660,75;17.434,75;13.841,75;8.191,5;2.146,5;9.414,25
09.01.2017;19:00;20:00;4.799,5;1.189,5;3.157,5;9.644,75;0;190;7.640,5;17.341,25;13.680,5;7.670,25;1.346,75;9.613,75
09.01.2017;20:00;21:00;4.774,5;1.180,75;3.192,25;10.765,75;0;190;7.392,25;17.111,5;13.217,25;6.330,25;568,75;9.040,25
09.01.2017;21:00;22:00;4.762,25;1.181,25;3.213,25;11.521,75;0;190;7.384,75;16.701,5;11.255,5;5.702;337,5;8.873,5
09.01.2017;22:00;23:00;4.738,5;1.155,25;3.236,5;11.761,5;0;190,75;7.386,5;16.463,75;10.343,75;5.327,25;285;7.794,5
09.01.2017;23:00;00:00;4.726,25;1.167,75;3.239,25;12.422,5;0;192;7.384,5;16.099,5;8.999;4.793,25;198,5;6.820
10.01.2017;00:00;01:00;4.698;1.166,5;3.219;12.988,5;0;191,75;7.383,75;16.977,75;7.798,25;4.283,5;260,75;6.803
10.01.2017;01:00;02:00;4.695,25;1.173,75;3.207,25;13.413;0;189;7.372,5;17.300,5;6.949;4.306,25;142;6.177
10.01.2017;02:00;03:00;4.695,75;1.174,5;3.009,25;13.851;0;189;7.377,75;17.157,5;6.782,75;4.377;110,5;5.244
10.01.2017;03:00;04:00;4.679,75;1.163,25;2.656,75;14.504;0;188,25;7.379,25;16.870;6.731,75;4.456,25;138;5.673,75
10.01.2017;04:00;05:00;4.677,5;1.172;2.176,25;14.651,5;0;190,25;7.385;16.655,25;7.193,75;4.711,5;130,5;6.383,75
10.01.2017;05:00;06:00;4.676,75;1.155,75;1.626,75;14.373;0;191;7.379,75;16.295;8.220,75;5.010,75;153,5;7.661,5
10.01.2017;06:00;07:00;4.669,25;1.154,5;1.476,5;14.276,5;0;191;7.380,75;16.179,75;11.100,25;5.889;764,75;8.752,5
10.01.2017;07:00;08:00;4.716;1.183,75;1.153,5;13.360,75;0;191,5;7.384,25;16.265;13.002,25;6.993,25;2.091;9.611,75
10.01.2017;08:00;09:00;4.710,75;1.238,5;583,5;12.010,75;76,75;192;7.386;16.428,25;13.431,75;8.233,25;3.816,5;9.872,5
10.01.2017;09:00;10:00;4.696,75;1.235,5;528,25;11.113,75;721,75;192;7.389;16.172,75;13.770,75;8.239,25;3.334,5;9.913
10.01.2017;10:00;11:00;4.669,75;1.221;755,5;9.827,75;1.836,75;193,5;7.390,25;16.532;14.238,75;7.682,75;2.514;9.655,5
10.01.2017;11:00;12:00;4.671;1.242,75;1.045,75;8.810,75;2.573;194,5;7.390,25;16.454;14.246,25;7.668;2.848,25;9.391,75
10.01.2017;12:00;13:00;4.690,75;1.236,75;1.330,25;8.094;2.797,5;195;7.378,5;16.869,25;14.360,5;7.610,5;1.359,75;9.254,75
10.01.2017;13:00;14:00;4.695,75;1.219,25;1.473;7.442,75;2.524;195;7.376,5;16.887,25;14.715,25;7.561,75;1.145,5;9.253
10.01.2017;14:00;15:00;4.705,5;1.229,25;1.504;6.712,25;1.761,25;195;7.370,25;16.953,75;14.941;7.745,75;1.675,75;9.421,75
10.01.2017;15:00;16:00;4.755,75;1.218,25;1.496;6.197,5;693,75;192,25;7.369,5;16.955;14.952,25;7.833,75;1.948,75;9.217,5
10.01.2017;16:00;17:00;4.759,25;1.197,5;1.724,5;6.237,25;56,75;192;7.370;16.768,25;14.991,75;7.945,25;3.245;9.482,5
10.01.2017;17:00;18:00;4.761,75;1.317,25;2.035,25;6.707,5;1;192;7.373;16.698,5;15.023,75;8.083,5;5.021,5;10.307,5
10.01.2017;18:00;19:00;4.767,5;1.231,25;2.285;6.983,75;0;193;7.368;16.493,25;14.993;8.110;4.509,5;10.195,25
10.01.2017;19:00;20:00;4.754,5;1.211;2.434;7.068;0;192,25;7.365,5;16.414;14.996,25;7.598,25;2.823,75;10.101,75
10.01.2017;20:00;21:00;4.734,5;1.181,75;2.575,75;7.367,25;0;192;7.363,5;16.523,25;14.764,75;6.950;849,75;9.664,75
10.01.2017;21:00;22:00;4.731,25;1.173;2.648;7.692,75;0;192;7.363,25;16.427,5;13.802,75;6.225,5;208,75;8.889
10.01.2017;22:00;23:00;4.707,75;1.215;2.537;7.622,75;0;192,25;7.368;16.084,5;12.161;4.831,5;303,25;8.269
10.01.2017;23:00;00:00;4.689,75;1.188,75;2.683;7.692;0;193,25;7.357,5;15.663,25;10.629,5;3.624,75;274,25;7.630
11.01.2017;00:00;01:00;4.677,5;1.208,5;2.860;8.166,5;0;193;7.365;16.109,25;9.121,5;3.651,5;272,25;6.588
11.01.2017;01:00;02:00;4.680,75;1.168,75;3.038;8.827,75;0;193;7.367,5;16.237,25;8.158,25;3.608,75;255;6.121
11.01.2017;02:00;03:00;4.683,75;1.240,75;3.153,25;9.855,25;0;193;7.365,25;16.175,75;7.375;3.769;171,5;5.487,75
11.01.2017;03:00;04:00;4.682,5;1.181;3.209,25;11.119,25;0;193;7.359,75;16.358,5;7.738,25;3.791,75;69,25;5.671,75
11.01.2017;04:00;05:00;4.673;1.182;3.219,5;12.822,75;0;192,5;7.363,25;15.898,75;7.417,25;3.850,5;181,5;5.738
11.01.2017;05:00;06:00;4.675,75;1.185;3.202,5;14.993,25;0;192;7.285,25;14.934,5;7.796,5;3.998,25;75;5.928,25
11.01.2017;06:00;07:00;4.687,25;1.187,25;3.193,75;17.890;0;191,25;7.093,25;14.624,75;9.315,75;4.218;601,25;6.939,5
11.01.2017;07:00;08:00;4.688;1.177,25;3.170,25;20.725,75;0;191,75;7.063,25;13.558,25;9.837,75;4.528,5;1.752,25;8.067
11.01.2017;08:00;09:00;4.709,25;1.252;3.067,5;23.190;75;191;7.053,5;13.803;9.340;4.658,25;3.007;8.322,25
11.01.2017;09:00;10:00;4.708,75;1.225,75;2.994,75;24.950,75;558,5;191,25;7.026,25;13.748;9.296,5;4.898,25;1.894,5;8.387,75
11.01.2017;10:00;11:00;4.679,25;1.166,5;3.055,5;26.811;1.003,5;193,25;6.940,5;13.601,75;9.270;4.662,25;1.261,75;8.284,5
11.01.2017;11:00;12:00;4.668,75;1.158,5;3.140,25;27.830;1.371,25;191;6.952;13.414;9.291;4.629,5;748,75;7.946,25
11.01.2017;12:00;13:00;4.680,5;1.183,5;3.137,5;27.970,75;1.506,75;191;6.948,75;13.973,75;9.021;4.605,5;842,25;7.886,75
11.01.2017;13:00;14:00;4.679;1.187,25;3.136;27.563,5;1.381;188,25;6.939,25;14.105,75;9.176,25;4.627,5;491,5;7.766,5
11.01.2017;14:00;15:00;4.719,25;1.197,5;3.091,5;27.077,5;1.004,5;188;6.935,5;14.104,25;9.334,75;4.575,5;390,75;7.586,5
11.01.2017;15:00;16:00;4.720;1.179,25;3.152,25;27.099,25;430,25;188;6.948;14.137,5;9.149,25;4.519;348;7.525,75
11.01.2017;16:00;17:00;4.721,75;1.160,75;3.190,75;26.957,25;45,5;188;6.945;13.983;9.492,75;4.226,75;381,25;7.249,75
11.01.2017;17:00;18:00;4.778;1.197,75;3.140,25;26.141,75;1,75;188;6.946;14.028,75;9.444;4.261,5;1.841,75;7.592,25
11.01.2017;18:00;19:00;4.767,5;1.165;3.070,75;26.436;0;188;6.941;14.063;9.681;4.262;1.381,5;7.854,5
11.01.2017;19:00;20:00;4.719,25;1.150,75;2.853;27.075;0;188;6.934;13.996;9.065,5;4.203,25;723;7.857,25
11.01.2017;20:00;21:00;4.714;1.150,5;3.026,5;27.659,75;0;188;6.932,5;13.744,25;7.186,25;3.879;299,5;6.585,75
11.01.2017;21:00;22:00;4.710,75;1.187;3.108,5;27.962,25;0;188;6.945,5;13.926;5.369,5;3.394,75;242,75;5.518
11.01.2017;22:00;23:00;4.690,25;1.202,75;3.079;27.403,5;0;188;6.945;13.840,25;4.660,5;3.193,75;172,5;5.633,25
11.01.2017;23:00;00:00;4.679,25;1.192,5;3.134,5;27.490,75;0;188,25;6.939,75;12.550,75;4.332;3.049,75;139,5;6.070,25
12.01.2017;00:00;01:00;4.664;1.182,75;3.146;27.649,75;0;189;6.933;12.352;3.924,25;3.023,5;109,75;5.414,5
12.01.2017;01:00;02:00;4.659,25;1.189,5;3.149,25;27.375;0;189;6.937,5;11.025;3.747,25;2.955,5;86;5.178,5
12.01.2017;02:00;03:00;4.658,75;1.195;3.159,75;26.894,75;0;188;6.934;10.941,75;3.872,25;3.031,75;30;4.954,5
12.01.2017;03:00;04:00;4.653,75;1.193,25;3.173,5;26.697,25;0;188;6.940,5;11.001,75;3.782,5;3.033,25;101,75;4.868,25
12.01.2017;04:00;05:00;4.650,5;1.177,75;3.155;26.416;0;188;6.937,5;11.745;3.894,5;3.088;102,25;4.857
12.01.2017;05:00;06:00;4.651,5;1.175,75;3.111,75;26.105;0;188;6.934;13.199,25;4.385,5;3.157,5;117,75;5.284,25
12.01.2017;06:00;07:00;4.650,5;1.135,75;3.132,5;26.858,25;0;188;6.926,5;14.419,75;6.056,25;3.339;564,25;5.856,25
12.01.2017;07:00;08:00;4.672,25;1.142;3.132,25;26.429;0;189,25;6.928,75;14.718,75;7.233,75;3.570,75;846;7.290,5
12.01.2017;08:00;09:00;4.681,75;1.145;3.156,25;26.125,75;83,5;190;6.934,25;14.954,75;7.958,25;3.752,25;1.816,75;7.698,25
12.01.2017;09:00;10:00;4.664,25;1.177,5;3.143,5;25.895;904,5;189,5;6.933,5;14.986,25;8.099;3.830,5;1.199,5;7.755,5
12.01.2017;10:00;11:00;4.663;1.193,5;3.155,25;25.756;2.420,75;190;6.931;15.016;8.191;3.775,5;472,5;7.623,25
12.01.2017;11:00;12:00;4.661;1.185;3.160,75;25.935,75;3.475;190;7.086,25;15.001,25;8.049,5;3.967,75;274,75;7.396,5
12.01.2017;12:00;13:00;4.670;1.138,25;3.149,25;25.595;4.025,75;190;7.322;14.709,25;7.351;4.006;258,5;7.024,25
12.01.2017;13:00;14:00;4.697;1.150,25;3.184,5;24.454,5;3.520,25;190;7.660,75;14.928;7.515,75;3.983,75;405,5;7.231
12.01.2017;14:00;15:00;4.688,5;1.184,25;3.162;22.000;2.327,25;190;7.800,75;14.935,75;8.705;4.035;1.226;7.587,5
12.01.2017;15:00;16:00;4.705;1.175,25;3.131;20.305,5;990,75;190;7.833;14.974,75;9.609,5;4.332,5;1.806,5;7.896,75
12.01.2017;16:00;17:00;4.718,25;1.166;3.002,25;18.058,5;112,75;190,25;8.030,5;15.026,75;10.501,5;4.716,75;2.877,5;8.308,25
12.01.2017;17:00;18:00;4.732,75;1.189,25;2.724,25;16.108,25;3,5;191;8.043,25;15.111,75;11.695,75;5.138,75;4.930,25;8.616,25
12.01.2017;18:00;19:00;4.733;1.163,5;2.103,25;14.229,75;0;191;8.093,25;15.629;12.196,25;5.179,5;5.075;8.739
12.01.2017;19:00;20:00;4.725,25;1.135,5;1.761,5;13.478,5;0;191;8.247,5;15.828,5;12.333,75;5.197;3.637;8.329,25
12.01.2017;20:00;21:00;4.719;1.139,75;1.303,75;13.632,5;0;191;8.255,25;15.824,5;12.173,25;4.295;2.294,25;7.491,75
12.01.2017;21:00;22:00;4.724,5;1.168,25;828,25;13.667;0;191;8.261;15.959;12.027,75;3.208,75;1.096,5;7.331,5
12.01.2017;22:00;23:00;4.722,75;1.149,25;494;13.724,25;0;191,5;8.276,75;16.050;11.804,25;3.100,5;358;7.144,25
12.01.2017;23:00;00:00;4.704,5;1.147,5;348,5;14.443,5;0;192;8.305,5;15.585;9.862,25;2.912;605,25;6.735
13.01.2017;00:00;01:00;4.699,25;1.141,5;455,75;15.336,75;0;192;8.314;15.473,25;8.075,75;2.842,25;236,25;6.024
13.01.2017;01:00;02:00;4.694,25;1.151,25;575,75;16.264,25;0;192;8.271,5;15.616,75;6.138,75;2.793,75;243,25;5.622,75
13.01.2017;02:00;03:00;4.680;1.191,5;700,5;16.911,5;0;191,75;8.282,25;15.639;5.613,5;2.803,5;231,25;6.261,5
13.01.2017;03:00;04:00;4.685;1.154,75;907,5;17.319,25;0;190,5;8.313,5;15.513,75;5.640,5;2.779,5;87;5.559,5
13.01.2017;04:00;05:00;4.645,25;1.165,25;1.283,5;18.822,25;0;190;8.335;15.532,25;6.191,75;2.783,25;258;5.636
13.01.2017;05:00;06:00;4.645;1.187,5;1.245,5;20.135,75;0;190,25;8.363,5;15.412,75;7.529,75;2.919;200,25;6.272,25
13.01.2017;06:00;07:00;4.646;1.206,5;1.275,75;21.330,5;0;190;8.392,5;14.820,25;10.295,5;3.393,5;460,75;7.539,25
13.01.2017;07:00;08:00;4.684,75;1.187;1.479;21.803;0;190;8.402,5;14.814;12.597,25;3.777,25;1.795,5;8.018,75
13.01.2017;08:00;09:00;4.710,75;1.195,25;1.835,75;22.127,25;115;190;8.399;14.437;13.190,5;3.993,25;2.680;7.938,75
13.01.2017;09:00;10:00;4.732,75;1.220,25;1.646,5;21.580,5;819,5;190,5;8.416;14.433,5;13.111,5;4.266,25;2.458,75;8.146,75
13.01.2017;10:00;11:00;4.721,5;1.221,5;2.204,75;21.171;1.822;191;8.430;14.593,5;13.690;4.330,25;1.243,5;7.815
13.01.2017;11:00;12:00;4.712;1.206;2.655;20.502,25;2.537,25;191;8.441;14.356;13.099,5;4.439;736,25;7.834,25
13.01.2017;12:00;13:00;4.741,75;1.217,75;2.341,5;19.842,25;2.934,75;191;8.455,5;14.414;12.578,25;4.440,75;708;7.998,75
13.01.2017;13:00;14:00;4.749,25;1.226,75;2.651,25;19.664;2.799,75;190,75;8.459;14.354,25;12.777;4.425,25;558,75;7.788,5
13.01.2017;14:00;15:00;4.740,25;1.208,5;2.973,5;19.195,25;2.148,75;190,25;8.493,25;14.265,5;12.313,75;4.455;437,5;7.307
13.01.2017;15:00;16:00;4.747,5;1.210,5;3.050,25;18.502,75;998,5;190,75;8.514,5;14.280,25;11.962,5;4.443,25;591;7.364
13.01.2017;16:00;17:00;4.769,25;1.206,5;2.810,75;19.058,75;131,75;191,25;8.522;14.318,25;12.279;4.316,75;1.087,25;7.290,5
13.01.2017;17:00;18:00;4.780,25;1.214,25;2.764;19.313;3;193,25;8.552,5;14.645,25;12.528,75;4.293,5;2.163,25;7.951
13.01.2017;18:00;19:00;4.783,25;1.211,75;2.735;19.768,5;0;194,5;8.552,75;14.914,25;11.376;4.237,5;2.383,75;8.104,25
13.01.2017;19:00;20:00;4.778,5;1.199,5;1.736,25;20.034,25;0;195;8.561;14.926,5;10.216,5;4.060,75;2.235,25;8.277,75
13.01.2017;20:00;21:00;4.761,5;1.209;1.986,25;19.336,75;0;195;8.573;15.397,25;8.852,5;3.549;1.019;7.749,5
13.01.2017;21:00;22:00;4.757;1.216;2.144,5;18.344,5;0;193,25;8.586,25;15.411,75;7.427;3.166,75;427,75;6.818
13.01.2017;22:00;23:00;4.729,5;1.204;2.298,5;17.554,75;0;193;8.300;15.446,25;6.217,5;3.027,5;529,25;6.813,5
13.01.2017;23:00;00:00;4.718,25;1.200;2.347;17.477;0;193;7.763,25;15.496,75;5.681;2.907,5;307,25;6.195,5
14.01.2017;00:00;01:00;4.688;1.204;2.639,75;18.232,25;0;194,25;7.606,25;16.099,25;4.343,25;2.659,25;184,75;5.153,75
14.01.2017;01:00;02:00;4.695,75;1.200;2.824,5;19.342,25;0;195;7.126;15.767,75;4.206;2.573,75;123,75;5.066
14.01.2017;02:00;03:00;4.688;1.196,25;2.945,75;19.711,25;0;187,5;7.091;15.640,75;4.190;2.511,25;14,75;4.977,75
14.01.2017;03:00;04:00;4.692;1.191,5;2.965,75;19.670,25;0;186;7.102,75;15.745,25;4.175;2.578,75;13,75;5.200,75
14.01.2017;04:00;05:00;4.693,5;1.212,75;2.967,5;19.189,25;0;192,5;7.115,25;15.529,5;4.245,75;2.637,25;14,25;5.092
14.01.2017;05:00;06:00;4.699;1.176;2.966,25;18.804,5;0;193,75;7.118,25;16.214,5;4.331,5;2.674,5;14;5.156
14.01.2017;06:00;07:00;4.668,75;1.215;2.975;19.553;0;192,75;7.132,25;16.641,5;4.701,75;2.684,5;44,25;4.889,25
14.01.2017;07:00;08:00;4.707,5;1.193,25;2.887,25;18.946;0;188;7.229,75;16.735;5.004,5;2.712,75;494,75;5.228,75
14.01.2017;08:00;09:00;4.736,5;1.227,25;2.591,5;17.857,25;79,75;188,5;7.391,75;16.958,5;5.803,25;2.805;1.206,5;5.784,5
14.01.2017;09:00;10:00;4.757;1.176;2.578,75;16.608,75;786,75;191;7.432,75;16.995,25;7.321,25;2.819,75;1.183,75;6.040,5
14.01.2017;10:00;11:00;4.784,75;1.200,5;2.583;15.913,5;1.800,5;192,75;7.484;16.910,75;7.612,75;2.824,75;934,75;6.108,25
14.01.2017;11:00;12:00;4.788,5;1.185;2.807;15.657;2.872,5;193;7.493,5;16.858;7.909,75;2.819,25;791,5;6.283,75
14.01.2017;12:00;13:00;4.790;1.162;2.949,75;16.131,5;3.645,5;193;7.535,25;16.412,5;7.673,75;2.839,75;200,75;6.365,25
14.01.2017;13:00;14:00;4.778,75;1.186,75;3.092,75;15.846,75;3.639,5;193;7.528,5;16.494,75;6.402;2.864;395,5;5.933,75
14.01.2017;14:00;15:00;4.789,75;1.190,75;3.109,25;16.292,25;2.630,75;193;7.545;16.260;6.139,25;2.831,25;601;5.595,25
14.01.2017;15:00;16:00;4.792,5;1.191;3.106,25;16.413,75;1.168,5;192;7.551,75;16.064;6.389;2.826,5;556,5;5.894,5
14.01.2017;16:00;17:00;4.797,25;1.188,5;3.100,75;16.791,75;140,5;192,5;7.560,75;15.752;7.239,5;2.836,25;1.133,75;5.876,5
14.01.2017;17:00;18:00;4.803,25;1.194,75;3.111,75;17.140,5;3;194,75;7.564,5;15.762,25;7.176;2.867,75;2.868,5;6.185,5
14.01.2017;18:00;19:00;4.802,5;1.214,25;3.023,75;18.093,75;0;195;7.576;15.918,25;6.700,5;2.876,25;2.159,5;5.804,25
14.01.2017;19:00;20:00;4.797;1.211,5;3.035,75;17.688,5;0;195,75;7.585,25;16.100,75;6.309,5;2.859,25;1.323,25;5.960,75
14.01.2017;20:00;21:00;4.777,25;1.199,25;2.985,5;16.616,75;0;195;7.596,25;16.198,25;5.625;2.757;1.762,25;5.701,75
14.01.2017;21:00;22:00;4.750;1.149;3.018,25;16.088,75;0;195;7.608,75;16.537,75;5.043,75;2.725;833,75;5.428,5
14.01.2017;22:00;23:00;4.732,5;1.162,75;2.992,75;15.202,75;0;195,25;7.622,5;16.613,25;4.824,25;2.690,25;702,5;5.358,25
14.01.2017;23:00;00:00;4.733,75;1.156,25;3.031,75;14.906,25;0;196;7.591,75;16.908;4.307,75;2.673;509,25;5.113,5
15.01.2017;00:00;01:00;4.720;1.166;2.985,75;14.775,75;0;196;7.607,75;17.253,25;3.821,5;2.572,75;593;4.438,75
15.01.2017;01:00;02:00;4.702,5;1.131;2.899,75;14.656,75;0;196;7.598,75;16.949;3.749,25;2.540,5;272;4.417,25
15.01.2017;02:00;03:00;4.702;1.121,25;2.786;14.359,5;0;196;7.428,5;17.027,5;3.680,25;2.536,5;90;4.361
15.01.2017;03:00;04:00;4.697,25;1.135,25;2.766,25;14.148;0;197,5;7.434,75;16.680;3.666,75;2.539,5;30;4.811,25
15.01.2017;04:00;05:00;4.687;1.191,75;2.671,25;13.624,75;0;197,25;7.445,25;16.331,75;3.681,5;2.563;47,5;4.733
15.01.2017;05:00;06:00;4.695,25;1.137;2.329,25;13.414,5;0;196,25;7.456,75;16.108;3.782,5;2.574;172;4.392,5
15.01.2017;06:00;07:00;4.673,5;1.123,5;1.911,75;12.831,25;0;194;7.462,75;16.509,25;3.829;2.603,5;161,5;4.546
15.01.2017;07:00;08:00;4.680;1.133,5;1.267,75;12.127;0;193;7.316;17.280,5;4.274,75;2.683,75;324,5;5.188,75
15.01.2017;08:00;09:00;4.707,5;1.108;988,25;11.345,5;67;193;7.360;17.486;4.972,75;2.824,5;620;5.751
15.01.2017;09:00;10:00;4.741;1.139,5;973;10.182,5;570,5;193;7.441,75;17.280;6.130;2.953,75;978,5;6.319,25
15.01.2017;10:00;11:00;4.760,25;1.119,25;1.004,5;8.885,5;1.593,25;193;7.698,5;17.102;7.776,25;3.004,5;843,5;7.005,25
15.01.2017;11:00;12:00;4.777;1.100,5;822;8.123,25;2.736;192,5;7.727;17.246,25;9.392;3.007,25;434,25;7.584,25
15.01.2017;12:00;13:00;4.776,75;1.078,25;788,25;7.656,5;3.394,5;192;7.746,5;17.159,5;9.404,25;2.990,5;250,5;7.524,5
15.01.2017;13:00;14:00;4.760;1.125,25;510,5;7.064,25;3.445,25;192,75;7.772,25;17.129,75;8.735;2.999,75;251;7.387,75
15.01.2017;14:00;15:00;4.751;1.094,5;589,5;6.475,5;2.729,25;193;7.803,5;17.268;8.790,25;3.096,75;201;6.757
15.01.2017;15:00;16:00;4.758,5;1.104;494,75;5.751,75;1.376;193;7.823,75;17.500;9.873,75;3.052;364,25;7.256,75
15.01.2017;16:00;17:00;4.766,75;1.095;428,75;5.581,75;191,5;194,25;7.830,5;17.816,5;11.230,75;3.188,5;1.509;7.791,25
15.01.2017;17:00;18:00;4.784,5;1.052;487,5;5.288,75;3,25;196;7.824;18.163,5;12.690,5;3.445,75;2.816,25;7.960,5
15.01.2017;18:00;19:00;4.793,5;1.075;484,75;5.122,5;0;196,75;7.827,5;18.316,25;12.924,25;3.507,75;2.843,75;8.199,25
15.01.2017;19:00;20:00;4.793;1.061;508,25;4.945,5;0;197;7.826;18.286;12.950,5;3.491,5;1.912,75;8.196
15.01.2017;20:00;21:00;4.771;1.068;402,5;4.635,25;0;197;7.823,25;18.283;12.685;3.405,25;787,5;7.815
15.01.2017;21:00;22:00;4.747;1.085,25;297,75;4.270;0;195,5;7.819,5;18.173,25;11.622,25;3.204;576,25;7.287,5
15.01.2017;22:00;23:00;4.715,25;1.115,25;378;3.860,25;0;194,75;7.816,5;18.093,75;11.899;3.207;1.003;7.233,75
15.01.2017;23:00;00:00;4.703,75;1.152;350,5;3.553,5;0;196;7.813,25;18.144,25;11.871,25;3.179,75;558,25;7.007,75
16.01.2017;00:00;01:00;4.689,75;1.110,75;360,25;3.327,5;0;197,75;7.813,75;17.981,25;13.120;3.304,25;506;7.022
16.01.2017;01:00;02:00;4.715,25;1.099,25;424,75;3.243,75;0;198;7.821,5;17.693;13.395,75;3.311,25;388,5;6.896,25
16.01.2017;02:00;03:00;4.726,5;1.087,75;425,25;3.256,5;0;198;7.828,5;17.502;13.977,75;3.448,25;361,5;7.175,5
16.01.2017;03:00;04:00;4.714,75;1.084,25;424,25;3.369,75;0;198;7.826;17.017,5;14.035,25;3.778,5;273,5;7.740
