Date;Start;End;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
May 7, 2023;2:00 PM;3:00 PM;4,183.25;2,019.75;3,722.75;10,349.5;25,332.75;118;0;4,909.75;1,726;2,534.25;5;1,254.25
May 7, 2023;3:00 PM;4:00 PM;4,190;2,007.5;3,922.75;11,803.5;21,397.5;118;0;4,968;1,768;2,546.75;4.25;1,247.75
May 7, 2023;4:00 PM;5:00 PM;4,198.5;1,962;3,555;13,265;16,624.75;118;0;5,218.5;1,912.5;2,888;26.75;1,255.75
May 7, 2023;5:00 PM;6:00 PM;4,275.5;1,951;3,696.25;14,106.5;11,185;118;0;5,836.75;2,004.5;3,302.5;142.5;1,263.75
May 7, 2023;6:00 PM;7:00 PM;4,429;1,941.25;3,655.75;14,396.5;5,910.75;119.5;0;7,639.25;1,874;3,743;548.75;1,269.75
May 7, 2023;7:00 PM;8:00 PM;4,503.25;1,957.5;3,683.5;14,154;2,157.25;125.5;0;9,174.5;1,891.5;4,275;1,924.25;1,282.5
May 7, 2023;8:00 PM;9:00 PM;4,527.25;1,965;4,066.75;13,877.75;287.75;129.5;0;9,606.25;2,199.75;4,551.75;2,742.75;1,277
May 7, 2023;9:00 PM;10:00 PM;4,495.25;1,969.25;4,604.75;14,855.5;0.75;138;0;9,556.25;2,372.5;4,852.75;2,352;1,297
May 7, 2023;10:00 PM;11:00 PM;4,424.75;1,950.25;4,738.75;15,242.75;0;133.5;0;9,509.75;2,443.5;4,656;2,126.25;1,288
May 7, 2023;11:00 PM;12:00 AM;4,332.25;1,953;4,300.75;14,919.5;0;130;0;9,159.5;2,342.25;4,622.25;982.75;1,266.5
May 8, 2023;12:00 AM;1:00 AM;4,196.75;1,966.25;4,341.5;14,050;0;129.25;0;7,932.5;2,525.75;4,731.25;380.5;1,261.75
May 8, 2023;1:00 AM;2:00 AM;4,147.75;1,952.75;3,638;13,767.5;0;131.25;0;7,756.25;2,514.25;4,443.5;324.25;1,263
May 8, 2023;2:00 AM;3:00 AM;4,131.75;1,980.25;3,240;13,553.75;0;135;0;7,697.25;2,289.25;4,440.75;425.25;1,269
May 8, 2023;3:00 AM;4:00 AM;4,126.25;2,001.25;3,314.5;12,751;0;144.25;0;7,454.75;2,398.5;4,526.5;406.75;1,282.75
May 8, 2023;4:00 AM;5:00 AM;4,152.75;2,028.5;3,317.25;12,153.75;0;152.75;0;7,322;2,428.25;4,731;314.25;1,300
May 8, 2023;5:00 AM;6:00 AM;4,204.25;2,006.5;3,312.5;12,434.25;72;153;0;7,471;2,480.25;5,003.5;532.25;1,296.5
May 8, 2023;6:00 AM;7:00 AM;4,386.25;2,024;3,012.5;11,763.75;1,446;153;0;8,607.5;2,687.25;5,351;2,114.75;1,276
May 8, 2023;7:00 AM;8:00 AM;4,505.75;2,030;2,709;9,834;5,529.75;152.25;0;8,981.5;2,844.5;5,539;4,939.75;1,272.25
May 8, 2023;8:00 AM;9:00 AM;4,513.75;2,037.25;2,691.75;8,767;11,321;152;0;8,401.5;3,107.75;5,694.75;2,312;1,270.75
May 8, 2023;9:00 AM;10:00 AM;4,428.25;2,083.75;2,034.75;9,490.5;17,153;138;0;8,270;3,532;5,542.25;1,366;1,248.5
May 8, 2023;10:00 AM;11:00 AM;4,312.75;2,069.25;1,391;10,065.5;22,490.75;125;0;8,282.25;3,750.5;5,510.75;656.25;1,171.25
May 8, 2023;11:00 AM;12:00 PM;4,252;2,110.25;1,192.5;9,688;25,970.75;122.25;0;8,233.75;3,951.75;5,368.5;536;1,106.5
May 8, 2023;12:00 PM;1:00 PM;4,185.75;2,120.25;1,186.75;9,334.25;27,339.25;122;0;8,258.25;4,212.25;5,421;512.25;1,118.5
May 8, 2023;1:00 PM;2:00 PM;4,177.5;2,081.5;1,194.5;9,235.25;27,118.75;123;0;8,304;4,221.75;5,481.25;425.25;1,119.5
May 8, 2023;2:00 PM;3:00 PM;4,173.75;2,107.75;1,120.5;9,097.5;25,417.25;123;0;8,015.5;3,898.25;5,291.75;111.5;1,125.75
May 8, 2023;3:00 PM;4:00 PM;4,189.25;2,185.25;1,144;9,639.75;22,727.5;123;0;8,124.25;3,673.25;5,335;162.25;1,153.25
May 8, 2023;4:00 PM;5:00 PM;4,252.25;2,187.75;1,013.25;9,763.5;18,454.5;123.25;0;7,944;3,657.25;5,109.5;431.75;1,165.25
May 8, 2023;5:00 PM;6:00 PM;4,340;2,138;1,495.75;10,000.25;13,185.25;133.5;0;8,570.75;3,812.75;5,614.75;1,014.5;1,193.25
May 8, 2023;6:00 PM;7:00 PM;4,496;2,170.75;1,460.5;10,056.5;7,547;137;0;9,399.25;4,177.5;5,600.75;2,913.25;1,204.75
May 8, 2023;7:00 PM;8:00 PM;4,553;2,297.5;1,637;9,732.25;2,845.5;137.25;0;9,448;4,452.75;5,848.5;7,086.5;1,261.5
May 8, 2023;8:00 PM;9:00 PM;4,555.5;2,296.75;1,960.25;10,507;391;138;0;9,375.25;4,283;6,202;7,620.25;1,354
May 8, 2023;9:00 PM;10:00 PM;4,489.75;2,131;2,214;13,695.25;1;143;0;9,458.25;4,120;6,023;4,836;1,238.75
May 8, 2023;10:00 PM;11:00 PM;4,375.25;2,197.75;2,392.75;16,311.5;0;143;0;9,192.5;4,005;5,775.25;1,229.5;1,220.5
May 8, 2023;11:00 PM;12:00 AM;4,298;2,182.75;2,499.25;17,524.75;0;136;0;9,014;3,859;5,763.75;279.5;1,203.25
May 9, 2023;12:00 AM;1:00 AM;4,176.75;2,149.25;1,522;17,465.75;0;136.25;0;8,423.75;3,630;5,266.25;287.5;1,142.25
May 9, 2023;1:00 AM;2:00 AM;4,149.5;2,116;1,914;17,392.75;0;137;0;7,564.5;3,367;4,848.25;124.25;1,145
May 9, 2023;2:00 AM;3:00 AM;4,130.25;2,140.25;1,875.75;16,891.75;0;137.25;0;7,567.25;3,133.5;4,665.75;316.75;1,147
May 9, 2023;3:00 AM;4:00 AM;4,131;2,056;2,065.5;16,312.25;0;138;0;7,761.5;2,959.75;4,477.5;236.75;1,140.5
May 9, 2023;4:00 AM;5:00 AM;4,141.5;2,034;2,051.25;16,388.75;0;144.5;0;7,971.75;2,953.25;4,774.25;106;1,146.75
May 9, 2023;5:00 AM;6:00 AM;4,187.75;2,040.75;2,224.25;16,303;79.25;149;0;8,523.25;2,808.25;5,421.25;226.5;1,154.25
May 9, 2023;6:00 AM;7:00 AM;4,394.5;2,066;2,223.25;15,628;1,840;148.75;0;9,194;2,981.75;5,963.5;937.75;1,133.25
May 9, 2023;7:00 AM;8:00 AM;4,527.75;2,204;2,351.75;12,960;6,882;136;0;8,974;3,522.75;6,185.5;4,057.25;1,099.75
May 9, 2023;8:00 AM;9:00 AM;4,533.5;2,159;2,497.25;10,677.5;14,187.5;123.75;0;8,908.5;4,186;6,104.25;3,061.5;1,088.75
May 9, 2023;9:00 AM;10:00 AM;4,445;2,176.75;1,917.25;10,232.75;21,628.75;122.5;0;8,258;5,283.25;5,803;638.75;1,073.5
May 9, 2023;10:00 AM;11:00 AM;4,312;2,098.75;1,636;10,428.75;27,361.5;121.5;0;7,259;6,235.5;5,170.25;492.75;1,084.5
May 9, 2023;11:00 AM;12:00 PM;4,241.25;2,099.75;1,368.25;11,933.75;31,119.5;121;0;6,839.5;6,523;4,952.25;226.5;1,081
May 9, 2023;12:00 PM;1:00 PM;4,150.75;1,970.5;1,040;12,820.75;32,892.75;120.25;0;6,379.25;6,552;4,917.75;30.25;1,083.5
May 9, 2023;1:00 PM;2:00 PM;4,132.5;1,883.75;1,059.75;13,824;32,489;119.75;0;6,171.25;6,665.25;4,918.75;14.75;1,079
May 9, 2023;2:00 PM;3:00 PM;4,129.5;1,976.5;930.25;15,009;30,185.75;119.75;0;6,011.25;6,257;4,902;123.25;1,087.75
May 9, 2023;3:00 PM;4:00 PM;4,163.5;2,098.5;759.5;14,651.25;25,917.5;120;0;6,402.5;6,671;4,886.5;659.5;1,100.75
May 9, 2023;4:00 PM;5:00 PM;4,222.75;2,187.75;726.5;14,554.25;20,004.5;130.25;0;7,203.5;6,761.5;5,098.75;529;1,132
May 9, 2023;5:00 PM;6:00 PM;4,311;2,165.75;1,267;15,059.25;13,090.5;131;0;8,027;6,436;5,174.25;1,410.5;1,128.25
May 9, 2023;6:00 PM;7:00 PM;4,435;2,169.25;1,168.5;14,835.5;6,587.25;127;0;8,196.5;6,105;4,913.75;4,138.25;1,120.5
May 9, 2023;7:00 PM;8:00 PM;4,493.5;2,162.75;1,117;15,514;2,142.5;135.25;0;8,247.75;5,892.5;5,618.25;4,642.5;1,140.75
May 9, 2023;8:00 PM;9:00 PM;4,491.75;2,101.5;1,206.25;16,658.25;294;142;0;8,057.5;5,315.75;5,960.5;4,651.5;1,156
May 9, 2023;9:00 PM;10:00 PM;4,456.75;2,013.5;1,371.5;18,746;1;134;0;8,022;4,506.5;5,524;2,196.25;1,133
May 9, 2023;10:00 PM;11:00 PM;4,349.75;2,128;1,482.25;18,431.5;0;131.5;0;7,977.25;4,329.75;4,869.75;1,528.5;1,135.25
May 9, 2023;11:00 PM;12:00 AM;4,269.75;2,087;1,716.75;17,963.75;0;131.75;0;7,846.25;4,359.25;4,596.5;609.25;1,138
May 10, 2023;12:00 AM;1:00 AM;4,144.5;2,159.75;1,758.25;17,286.5;0;130;0;8,201;4,436;4,074.5;213.25;1,124.25
May 10, 2023;1:00 AM;2:00 AM;4,112;2,090.25;1,767.25;16,409.25;0;130.75;0;8,221.5;4,396.75;3,725.5;24;1,128.75
May 10, 2023;2:00 AM;3:00 AM;4,106.75;2,092.75;1,676.5;15,988;0;129.75;0;8,355.75;3,938.5;3,638.5;26.25;1,119.25
May 10, 2023;3:00 AM;4:00 AM;4,100.75;2,094.75;1,995.75;15,868.5;0;130;0;8,418.25;3,777.25;3,740;1.5;1,118.5
May 10, 2023;4:00 AM;5:00 AM;4,113.75;2,145.25;1,609;16,008.5;0;131.25;0;8,550.25;3,794.5;3,695.75;0.75;1,114.75
May 10, 2023;5:00 AM;6:00 AM;4,149.75;2,194.75;1,527.5;15,985.5;78;138.25;0;9,268;3,795.75;4,265.75;164;1,127.75
May 10, 2023;6:00 AM;7:00 AM;4,323.75;2,212.75;1,508.75;15,053.75;1,197;143;0;10,692.25;3,736.25;5,308.25;438;1,123.25
May 10, 2023;7:00 AM;8:00 AM;4,462.5;2,204.5;1,238.75;12,403;4,339.5;130.5;0;11,076.25;4,373.5;5,332.25;2,135.5;1,095
May 10, 2023;8:00 AM;9:00 AM;4,494;2,201.75;1,351.5;10,290.5;8,451.25;126;0;10,902;4,712.75;5,177.25;4,572;1,080.75
May 10, 2023;9:00 AM;10:00 AM;4,439.5;2,204.5;1,186;9,200.5;12,566.5;126;0;10,071.5;4,944;5,394.75;2,078.75;1,093
May 10, 2023;10:00 AM;11:00 AM;4,324.25;2,211;893;8,469;16,309.5;129;0;9,771;5,166.75;5,329;911;1,114.25
May 10, 2023;11:00 AM;12:00 PM;4,271.25;2,193.5;896;8,058.25;18,860;122.75;0;9,744.75;5,377.5;4,901.25;451.5;1,102.75
May 10, 2023;12:00 PM;1:00 PM;4,205;2,162;893.5;7,354.75;19,742.5;122;0;10,059.75;5,031.25;4,860.75;479.5;1,104.5
May 10, 2023;1:00 PM;2:00 PM;4,176.5;2,179.75;1,232;6,866;19,107;121.5;0;10,414;4,210;4,886;352;1,106.5
May 10, 2023;2:00 PM;3:00 PM;4,160.25;2,173;1,550.25;6,519.25;17,971.25;122.5;0;10,091.75;3,062;4,866.25;239.75;1,105.5
May 10, 2023;3:00 PM;4:00 PM;4,172.25;2,115.75;1,437;5,741.5;16,173.25;125.5;0;10,904.25;2,877.75;4,962.75;46.25;1,108.75
May 10, 2023;4:00 PM;5:00 PM;4,238.75;2,182;1,394.5;5,095.5;12,911.25;135.75;0;11,344.25;3,878.5;5,415.25;351.25;1,123.5
May 10, 2023;5:00 PM;6:00 PM;4,359.75;2,159.25;1,270.75;4,114.75;8,988.5;136.25;0;11,680.25;4,446.5;5,922.5;934;1,128.25
May 10, 2023;6:00 PM;7:00 PM;4,506;2,175.75;1,057.75;3,413;5,236.25;140;0;12,011.5;4,975.25;7,293.75;2,028;1,131
May 10, 2023;7:00 PM;8:00 PM;4,570.75;2,162;1,026.75;2,736.25;2,206.75;140;0;12,288.5;5,292.75;7,811.5;5,326.5;1,139
May 10, 2023;8:00 PM;9:00 PM;4,566.75;2,146.75;1,037.5;2,518.75;368.75;140;0;12,461.5;5,419.25;7,613;5,417.5;1,231.75
May 10, 2023;9:00 PM;10:00 PM;4,531.5;2,134.75;1,099.75;2,476.5;2.5;140;0;12,583.75;5,285.75;7,056.25;4,422.75;1,136
May 10, 2023;10:00 PM;11:00 PM;4,452;2,057.25;1,155;2,462.5;0;140.75;0;12,631.5;5,080.5;7,078.75;2,278;1,133.5
May 10, 2023;11:00 PM;12:00 AM;4,345;2,011.5;1,129;2,263.25;0;137;0;12,605.5;4,755.5;6,762.5;817.75;1,125
May 11, 2023;12:00 AM;1:00 AM;4,177;2,023.25;1,137.25;2,187.25;0;127.5;0;12,386.5;3,633.25;5,906.25;328.5;1,137
May 11, 2023;1:00 AM;2:00 AM;4,134.75;2,045.5;1,139.25;1,955.75;0;127;0;11,657.25;3,093.5;5,788.75;192.25;1,135.5
May 11, 2023;2:00 AM;3:00 AM;4,136;1,978.5;1,137.75;1,821.5;0;127;0;11,520;3,119.75;5,788.5;142.25;1,125.75
May 11, 2023;3:00 AM;4:00 AM;4,138.5;1,966;1,115.5;1,961.25;0;133;0;12,104.75;3,109.5;5,844.75;162.75;1,145
May 11, 2023;4:00 AM;5:00 AM;4,162.25;1,958.25;1,058.25;2,130.25;0;127.5;0;12,347.5;3,485.75;5,782.25;146;1,126
May 11, 2023;5:00 AM;6:00 AM;4,215.25;1,966.75;919;2,364.75;71;136.25;0;12,467;4,619.25;6,271.75;287.5;1,143.5
May 11, 2023;6:00 AM;7:00 AM;4,398.5;1,986.25;772;2,518.75;973;147.75;0;12,539.25;5,187.75;7,593.25;1,295;1,160.5
May 11, 2023;7:00 AM;8:00 AM;4,492.75;2,021.75;664;1,925.5;3,397.5;147.75;0;12,616;5,660.25;7,897;5,626;1,160.75
May 11, 2023;8:00 AM;9:00 AM;4,538.25;1,956;587.75;1,163.25;6,787.25;147.25;0;12,582.75;5,906;7,938.5;5,522.25;1,157
May 11, 2023;9:00 AM;10:00 AM;4,487;2,008.25;585;1,097.25;10,492;142.5;0;12,383.25;5,751;7,050.75;2,967.75;1,155
May 11, 2023;10:00 AM;11:00 AM;4,381;2,015;488.75;1,419.75;14,089.5;141.5;0;11,980.5;5,696.5;6,914;1,696.75;1,169.25
May 11, 2023;11:00 AM;12:00 PM;4,302.5;1,980;543.5;2,324.25;16,401.5;130.25;0;11,536.25;5,271;6,480.5;682.25;1,127.25
May 11, 2023;12:00 PM;1:00 PM;4,215;1,941.5;469.5;3,319.75;16,924.25;126.25;0;11,352.5;4,790.5;6,214.75;266;1,112
May 11, 2023;1:00 PM;2:00 PM;4,214.5;1,966;531.25;3,894.75;16,564.25;126;0;11,296;4,767;6,335;292.5;887.75
May 11, 2023;2:00 PM;3:00 PM;4,238.25;1,954.75;735.75;4,137.25;15,331.75;126;0;11,385.5;4,280.25;6,046.75;107;999.5
May 11, 2023;3:00 PM;4:00 PM;4,242.25;1,959;909;4,454;13,510.75;124;0;12,037.25;4,601.5;5,757;349;1,125.25
May 11, 2023;4:00 PM;5:00 PM;4,348.75;2,046.75;1,132;4,830.75;10,792.5;134.25;0;12,375.75;4,799.5;5,966.25;919.5;1,150.75
May 11, 2023;5:00 PM;6:00 PM;4,464.5;2,024.75;1,393;5,263.5;7,655.75;138;0;12,464.5;5,049.75;6,788;984;1,163
May 11, 2023;6:00 PM;7:00 PM;4,595.25;2,061;1,661.75;5,384.75;4,541.5;133.25;0;12,549.25;5,287.5;7,301.75;1,828.75;1,162
May 11, 2023;7:00 PM;8:00 PM;4,643.75;2,078.25;1,909;5,452.5;1,884;141.75;0;12,611.75;5,581.75;7,468;3,700.25;1,192.25
May 11, 2023;8:00 PM;9:00 PM;4,639.75;2,062;2,286.25;5,999;279.5;143.25;0;12,737.5;5,092;7,548.5;3,142.5;1,194.5
May 11, 2023;9:00 PM;10:00 PM;4,576.5;2,024;2,445.5;7,011.75;2;140;0;12,789.5;4,425;7,429.75;2,616;1,159.5
May 11, 2023;10:00 PM;11:00 PM;4,465.5;2,020.75;2,668.5;7,966.25;0;131.25;0;12,737.25;3,791.75;6,958;1,195.75;1,142.25
May 11, 2023;11:00 PM;12:00 AM;4,377.25;1,974.5;3,166;8,790.25;0;128;0;12,497.5;2,771.25;5,985.5;365.25;1,142.25
May 12, 2023;12:00 AM;1:00 AM;4,279.25;1,954.75;3,839.5;8,851.75;0;128;0;11,493;2,148.5;5,079;380.75;1,138.25
May 12, 2023;1:00 AM;2:00 AM;4,226.5;1,952.75;3,991.5;8,992.5;0;128;0;10,474.75;2,011.25;4,722.25;48.25;1,135.25
May 12, 2023;2:00 AM;3:00 AM;4,202.75;1,997;3,924.75;8,613.75;0;128;0;10,303.75;1,942.75;4,652;180;1,130.75
May 12, 2023;3:00 AM;4:00 AM;4,210;2,007.5;3,790.75;8,191;0;128;0;10,606.25;1,814.25;4,808;76.5;1,130.25
May 12, 2023;4:00 AM;5:00 AM;4,243.25;1,994.75;3,378.5;7,798.5;0;128.25;0;10,744.25;1,861.5;4,797.25;78.25;1,124.75
May 12, 2023;5:00 AM;6:00 AM;4,305.5;2,011;2,601.25;7,728.25;92.5;130.5;0;11,826.25;2,070.25;5,000;285;1,121
May 12, 2023;6:00 AM;7:00 AM;4,502;2,000.25;2,107.75;7,388.25;1,231.25;140;0;12,559.75;2,266.5;5,430.75;1,708.5;1,133.25
May 12, 2023;7:00 AM;8:00 AM;4,593.75;2,202.25;1,631.75;5,956.25;4,367.5;148.75;0;12,588.25;2,496.25;5,935;6,582.75;1,152.75
May 12, 2023;8:00 AM;9:00 AM;4,613.5;2,093.5;1,253.5;4,277;9,130.5;148.75;0;12,532;2,451;6,085.25;5,629.5;1,160.25
May 12, 2023;9:00 AM;10:00 AM;4,525.75;1,943.5;887.5;3,713;14,682;148.5;0;12,138.75;2,347;5,918;1,126.75;1,159
May 12, 2023;10:00 AM;11:00 AM;4,401;2,060.75;861.75;5,040.5;20,061.75;139.5;0;11,556.75;2,259;5,922.5;981;1,150.5
May 12, 2023;11:00 AM;12:00 PM;4,353.75;2,030;864.5;7,350.75;23,903.5;134;0;9,970;2,233.5;5,215.25;599;1,132.25
May 12, 2023;12:00 PM;1:00 PM;4,270.75;2,097.25;922;8,902.25;25,031.5;131.75;0;9,322.5;2,258.25;4,489.25;393.5;1,124.5
May 12, 2023;1:00 PM;2:00 PM;4,259;2,151.5;1,073.25;10,156.5;24,029;129.25;0;9,319.5;2,217;4,238.75;179.75;1,121
May 12, 2023;2:00 PM;3:00 PM;4,243;2,144.75;1,315;11,232.75;21,199.25;137.5;0;9,242;2,169;4,260;576.75;1,140.75
May 12, 2023;3:00 PM;4:00 PM;4,253;2,030.5;1,632.5;12,024.5;18,458;139;0;9,543.5;2,150.75;4,162;310;1,149
May 12, 2023;4:00 PM;5:00 PM;4,296.5;2,045.75;1,845.5;12,479.25;15,590.75;139;0;10,301.75;2,158.75;4,380;297;1,149
May 12, 2023;5:00 PM;6:00 PM;4,375.25;2,025.5;2,034.25;13,148;11,726.5;129.75;0;11,094;2,233.25;4,635.75;309.25;1,128.75
May 12, 2023;6:00 PM;7:00 PM;4,537.5;2,058;2,180.75;12,922.5;7,175;124;0;11,311;2,479.75;5,002.75;882.5;1,121
May 12, 2023;7:00 PM;8:00 PM;4,610.75;2,134;2,273.25;11,817.5;3,023;122.5;0;11,193;2,696;5,499.75;3,255;1,125.25
May 12, 2023;8:00 PM;9:00 PM;4,605.25;2,156.25;2,323.75;11,432.25;561.75;123.75;0;11,185.5;2,503.75;5,764.25;5,172.5;1,133.75
May 12, 2023;9:00 PM;10:00 PM;4,542.5;2,144.75;2,352.75;13,328.25;3.75;132.75;0;10,214.5;2,362;5,712;2,751.5;1,157.5
May 12, 2023;10:00 PM;11:00 PM;4,446.25;2,138.25;2,124.5;14,518.75;0;128;0;9,083.25;2,169.5;5,498.5;775;1,146.25
May 12, 2023;11:00 PM;12:00 AM;4,374;2,158.75;1,711;14,467;0;127;0;8,290.5;1,984.25;4,923.75;602.75;1,149
May 13, 2023;12:00 AM;1:00 AM;4,287;2,164.75;1,698;13,560.5;0;127;0;7,540.5;1,787.25;4,287.5;396.5;1,150
May 13, 2023;1:00 AM;2:00 AM;4,245.5;2,188.75;1,576.75;12,175.75;0;127;0;6,777.5;1,754.25;3,615.75;227.75;1,149.75
May 13, 2023;2:00 AM;3:00 AM;4,250;2,102;1,364.25;10,764.5;0;127;0;5,890.5;1,749.5;3,661.75;105.5;1,145.5
May 13, 2023;3:00 AM;4:00 AM;4,261.5;2,126.75;1,213;9,635;0;127;0;5,789.25;1,748.5;3,629.75;398.5;1,150.75
May 13, 2023;4:00 AM;5:00 AM;4,285.75;2,138;1,043;8,959.25;0;127;0;5,972;1,758.75;3,666.5;648.25;1,152.5
May 13, 2023;5:00 AM;6:00 AM;4,310.25;2,071.25;1,086;8,692;112.5;128.75;0;6,251;1,790;3,723.75;286.25;1,157
May 13, 2023;6:00 AM;7:00 AM;4,424.75;2,067.25;1,152.25;8,398.25;1,733.25;131.5;0;5,971;1,820.75;3,748.25;242.75;1,153.25
May 13, 2023;7:00 AM;8:00 AM;4,493.75;2,108.25;1,309.25;6,508.75;6,097;128.25;0;5,876.75;1,834.5;3,681.25;364.5;1,159.25
May 13, 2023;8:00 AM;9:00 AM;4,518.75;2,094.25;1,280.5;3,501.25;12,217.25;127.5;0;5,704.5;1,735;3,496;991.25;1,161.25
May 13, 2023;9:00 AM;10:00 AM;4,468.25;2,078.25;1,164.75;3,050.5;18,396.25;132.25;0;5,619.25;2,062.75;3,164.75;898.5;1,163.5
May 13, 2023;10:00 AM;11:00 AM;4,384;2,086.75;1,090.5;5,083.25;23,680;127;0;5,101.5;2,262.75;2,825;184.5;1,158.75
May 13, 2023;11:00 AM;12:00 PM;4,349.75;2,099;1,003.75;7,248.75;26,880;126;0;4,861.5;2,155.75;2,639;174.75;1,160
May 13, 2023;12:00 PM;1:00 PM;4,294;2,191;938.75;8,484.5;27,380.5;126;0;4,733.75;2,113.25;2,578.5;119;1,164
May 13, 2023;1:00 PM;2:00 PM;4,275;2,129;1,046.25;8,651;25,993;123.5;0;4,881.25;2,148.75;2,386.25;37.25;1,159.25
May 13, 2023;2:00 PM;3:00 PM;4,270;2,111;1,161.25;8,919.5;23,552.25;123;0;4,535.5;2,067.75;2,636.5;53;1,153.25
May 13, 2023;3:00 PM;4:00 PM;4,260.25;2,070.5;1,409.75;9,372.5;20,978;122.25;0;4,221;2,051.75;2,385.5;40;1,155
May 13, 2023;4:00 PM;5:00 PM;4,287;2,108.75;1,837.5;9,253.25;17,544.5;122;0;4,560.75;2,064.5;2,410.75;149;1,156.5
May 13, 2023;5:00 PM;6:00 PM;4,361;2,136.75;2,021;9,430.75;13,096.5;122;0;4,981.5;2,096.25;3,151.5;435.5;1,158.25
May 13, 2023;6:00 PM;7:00 PM;4,516;2,111;2,358;9,377.75;7,887.25;125;0;6,065.25;2,372;3,985.25;1,908.75;1,163
May 13, 2023;7:00 PM;8:00 PM;4,593.75;2,068.5;2,559.25;7,936.5;3,379.5;122.25;0;6,740.25;2,587;4,098.5;4,327.25;1,157.25
May 13, 2023;8:00 PM;9:00 PM;4,620.75;2,135.75;2,687.25;7,047.5;624;131.5;0;7,025.25;2,989.25;4,231;6,898.5;1,177.25
May 13, 2023;9:00 PM;10:00 PM;4,590;2,197.75;2,279.75;7,599.75;3.5;137.5;0;7,272;2,861.25;4,351.25;5,941;1,190
May 13, 2023;10:00 PM;11:00 PM;4,517.25;2,172;2,045.25;7,369.75;0;137.75;0;7,079;2,631.5;4,379.25;5,203.25;1,199.5
May 13, 2023;11:00 PM;12:00 AM;4,436;2,115.25;1,604.75;6,106;0;133.25;0;6,954;2,495.75;4,056.5;3,729;1,187.25
May 14, 2023;12:00 AM;1:00 AM;4,358.75;2,126.75;1,536;4,911.25;0;129.25;0;6,983.5;2,255.25;3,520.75;1,881;1,170.25
May 14, 2023;1:00 AM;2:00 AM;4,317.25;2,119.75;1,228.5;4,280.5;0;129;0;6,883.25;2,318;3,095.75;965.5;1,165.5
May 14, 2023;2:00 AM;3:00 AM;4,304.75;2,087;1,214.75;3,833.5;0;127.25;0;6,994.75;2,362;3,011.5;414.75;1,159
May 14, 2023;3:00 AM;4:00 AM;4,284.25;2,037;1,024;3,470.25;0;127;0;6,875.75;2,352.75;3,003.5;162.25;1,153.75
May 14, 2023;4:00 AM;5:00 AM;4,282.75;2,074.75;980;3,673.25;0;136.75;0;6,579.5;2,368.25;3,090.5;214;1,179.5
May 14, 2023;5:00 AM;6:00 AM;4,313.25;2,080.5;936.75;4,226;129.5;130;0;6,219.25;2,369.75;3,043;158.25;1,160.25
May 14, 2023;6:00 AM;7:00 AM;4,399;2,085.75;880.25;4,617.25;1,846;128;0;5,413.5;2,142.25;3,019.75;259.75;1,155.25
May 14, 2023;7:00 AM;8:00 AM;4,404.5;2,117.25;994.5;3,956.5;6,067.25;128;0;4,669.25;2,009;3,016.25;653.5;1,157
May 14, 2023;8:00 AM;9:00 AM;4,393.75;2,143.5;815.5;2,137.75;11,748;127.5;0;4,970;2,042.75;3,026.75;983.75;1,154.5
May 14, 2023;9:00 AM;10:00 AM;4,367.5;2,087.25;725.75;1,339;18,477.75;136;0;5,211;2,014.75;2,764.75;385.25;1,175.25
May 14, 2023;10:00 AM;11:00 AM;4,293.25;2,092.5;554.5;1,792.75;24,112.25;128.25;0;4,716.5;2,027.75;2,618.5;29.75;1,147.5
May 14, 2023;11:00 AM;12:00 PM;4,271.75;2,079.25;387;2,755.25;26,698.75;124;0;4,341;2,034.5;2,464.5;4;1,144.5
May 14, 2023;12:00 PM;1:00 PM;4,241;2,129.5;187.75;3,365;26,528.5;124.25;0;4,432.75;2,030;2,416;223.25;1,196.25
May 14, 2023;1:00 PM;2:00 PM;4,219;2,099.25;122.25;3,220.75;24,552.5;124.25;0;4,665;2,018.75;2,358.5;159;1,195.75
May 14, 2023;2:00 PM;3:00 PM;4,182.25;2,125.5;165.75;3,552.75;22,825.5;124.5;0;4,713.75;1,993.25;2,386.75;19;1,196.25
May 14, 2023;3:00 PM;4:00 PM;4,214.5;2,117.75;223.25;3,531.5;20,529;122.25;0;4,553;1,974;2,468.25;88.75;1,190
May 14, 2023;4:00 PM;5:00 PM;4,285.25;2,109.25;402.25;4,134.25;16,967.5;120;0;4,746.75;2,055.75;3,135.25;16.5;1,188.25
May 14, 2023;5:00 PM;6:00 PM;4,360.5;2,110.25;539.75;4,554.5;12,495.5;120.75;0;5,588;2,266.25;4,154.75;72.75;1,190.25
May 14, 2023;6:00 PM;7:00 PM;4,500.75;2,105.25;686.75;4,265.5;7,509.75;123.5;0;6,734.25;2,455.75;5,360;929.25;1,192.25
May 14, 2023;7:00 PM;8:00 PM;4,584.25;2,158.25;540;3,876.75;3,108.5;133.75;0;7,692.75;2,765;6,307.75;3,774.75;1,217.25
